stay_date,days_out,rooms_booked_cumulative,day_type,final_occupancy
23022024,5,70,weekend,85
23022024,4,76,weekend,85
23022024,3,76,weekend,85
23022024,2,79,weekend,85
23022024,1,83,weekend,85
23022024,0,85,weekend,85
23022025,30,18,weekend,80
23022025,29,21,weekend,80
23022025,28,24,weekend,80
23022025,27,24,weekend,80
23022025,26,24,weekend,80
23022025,25,26,weekend,80
23022025,24,26,weekend,80
23022025,23,27,weekend,80
23022025,22,29,weekend,80
23022025,21,29,weekend,80
23022025,20,29,weekend,80
23022025,19,29,weekend,80
23022025,18,32,weekend,80
23022025,17,32,weekend,80
23022025,16,35,weekend,80
23022025,15,36,weekend,80
23022025,14,40,weekend,80
23022025,13,45,weekend,80
23022025,12,45,weekend,80
23022025,11,45,weekend,80
23022025,10,51,weekend,80
23022025,9,52,weekend,80
23022025,8,52,weekend,80
23022025,7,60,weekend,80
23022025,6,67,weekend,80
23022025,5,67,weekend,80
23022025,4,67,weekend,80
23022025,3,72,weekend,80
23022025,2,80,weekend,80
23022025,1,80,weekend,80
23022025,0,80,weekend,80
23032024,30,20,weekend,86
23032024,29,25,weekend,86
23032024,28,25,weekend,86
23032024,27,26,weekend,86
23032024,26,28,weekend,86
23032024,25,28,weekend,86
23032024,24,28,weekend,86
23032024,23,28,weekend,86
23032024,22,32,weekend,86
23032024,21,32,weekend,86
23032024,20,33,weekend,86
23032024,19,34,weekend,86
23032024,18,37,weekend,86
23032024,17,37,weekend,86
23032024,16,42,weekend,86
23032024,15,42,weekend,86
23032024,14,42,weekend,86
23032024,13,46,weekend,86
23032024,12,50,weekend,86
23032024,11,51,weekend,86
23032024,10,54,weekend,86
23032024,9,54,weekend,86
23032024,8,54,weekend,86
23032024,7,56,weekend,86
23032024,6,56,weekend,86
23032024,5,69,weekend,86
23032024,4,74,weekend,86
23032024,3,74,weekend,86
23032024,2,77,weekend,86
23032024,1,80,weekend,86
23032024,0,86,weekend,86
23032025,30,20,weekend,88
23032025,29,21,weekend,88
23032025,28,25,weekend,88
23032025,27,26,weekend,88
23032025,26,30,weekend,88
23032025,25,30,weekend,88
23032025,24,30,weekend,88
23032025,23,30,weekend,88
23032025,22,32,weekend,88
23032025,21,32,weekend,88
23032025,20,32,weekend,88
23032025,19,35,weekend,88
23032025,18,35,weekend,88
23032025,17,39,weekend,88
23032025,16,39,weekend,88
23032025,15,42,weekend,88
23032025,14,43,weekend,88
23032025,13,46,weekend,88
23032025,12,46,weekend,88
23032025,11,51,weekend,88
23032025,10,56,weekend,88
23032025,9,60,weekend,88
23032025,8,60,weekend,88
23032025,7,64,weekend,88
23032025,6,69,weekend,88
23032025,5,69,weekend,88
23032025,4,69,weekend,88
23032025,3,76,weekend,88
23032025,2,77,weekend,88
23032025,1,87,weekend,88
23032025,0,88,weekend,88
23042024,30,30,weekday,74
23042024,29,33,weekday,74
23042024,28,35,weekday,74
23042024,27,35,weekday,74
23042024,26,38,weekday,74
23042024,25,41,weekday,74
23042024,24,41,weekday,74
23042024,23,41,weekday,74
23042024,22,43,weekday,74
23042024,21,45,weekday,74
23042024,20,46,weekday,74
23042024,19,46,weekday,74
23042024,18,51,weekday,74
23042024,17,52,weekday,74
23042024,16,52,weekday,74
23042024,15,55,weekday,74
23042024,14,58,weekday,74
23042024,13,58,weekday,74
23042024,12,59,weekday,74
23042024,11,59,weekday,74
23042024,10,59,weekday,74
23042024,9,59,weekday,74
23042024,8,62,weekday,74
23042024,7,62,weekday,74
23042024,6,62,weekday,74
23042024,5,70,weekday,74
23042024,4,73,weekday,74
23042024,3,74,weekday,74
23042024,2,74,weekday,74
23042024,1,74,weekday,74
23042024,0,74,weekday,74
23042025,30,29,weekday,67
23042025,29,30,weekday,67
23042025,28,30,weekday,67
23042025,27,31,weekday,67
23042025,26,31,weekday,67
23042025,25,36,weekday,67
23042025,24,37,weekday,67
23042025,23,42,weekday,67
23042025,22,42,weekday,67
23042025,21,42,weekday,67
23042025,20,42,weekday,67
23042025,19,42,weekday,67
23042025,18,46,weekday,67
23042025,17,47,weekday,67
23042025,16,47,weekday,67
23042025,15,47,weekday,67
23042025,14,47,weekday,67
23042025,13,49,weekday,67
23042025,12,51,weekday,67
23042025,11,54,weekday,67
23042025,10,54,weekday,67
23042025,9,57,weekday,67
23042025,8,60,weekday,67
23042025,7,60,weekday,67
23042025,6,60,weekday,67
23042025,5,62,weekday,67
23042025,4,62,weekday,67
23042025,3,66,weekday,67
23042025,2,66,weekday,67
23042025,1,66,weekday,67
23042025,0,67,weekday,67
23052024,30,32,weekday,78
23052024,29,34,weekday,78
23052024,28,37,weekday,78
23052024,27,37,weekday,78
23052024,26,38,weekday,78
23052024,25,44,weekday,78
23052024,24,44,weekday,78
23052024,23,44,weekday,78
23052024,22,45,weekday,78
23052024,21,45,weekday,78
23052024,20,48,weekday,78
23052024,19,50,weekday,78
23052024,18,50,weekday,78
23052024,17,55,weekday,78
23052024,16,57,weekday,78
23052024,15,61,weekday,78
23052024,14,61,weekday,78
23052024,13,62,weekday,78
23052024,12,62,weekday,78
23052024,11,62,weekday,78
23052024,10,66,weekday,78
23052024,9,67,weekday,78
23052024,8,67,weekday,78
23052024,7,67,weekday,78
23052024,6,70,weekday,78
23052024,5,70,weekday,78
23052024,4,75,weekday,78
23052024,3,77,weekday,78
23052024,2,77,weekday,78
23052024,1,77,weekday,78
23052024,0,78,weekday,78
23052025,30,21,weekend,86
23052025,29,24,weekend,86
23052025,28,25,weekend,86
23052025,27,25,weekend,86
23052025,26,25,weekend,86
23052025,25,27,weekend,86
23052025,24,27,weekend,86
23052025,23,32,weekend,86
23052025,22,32,weekend,86
23052025,21,32,weekend,86
23052025,20,32,weekend,86
23052025,19,35,weekend,86
23052025,18,35,weekend,86
23052025,17,36,weekend,86
23052025,16,40,weekend,86
23052025,15,40,weekend,86
23052025,14,42,weekend,86
23052025,13,46,weekend,86
23052025,12,51,weekend,86
23052025,11,52,weekend,86
23052025,10,53,weekend,86
23052025,9,61,weekend,86
23052025,8,61,weekend,86
23052025,7,61,weekend,86
23052025,6,66,weekend,86
23052025,5,75,weekend,86
23052025,4,75,weekend,86
23052025,3,82,weekend,86
23052025,2,82,weekend,86
23052025,1,82,weekend,86
23052025,0,86,weekend,86
23062024,30,21,weekend,89
23062024,29,25,weekend,89
23062024,28,25,weekend,89
23062024,27,28,weekend,89
23062024,26,28,weekend,89
23062024,25,28,weekend,89
23062024,24,30,weekend,89
23062024,23,30,weekend,89
23062024,22,30,weekend,89
23062024,21,31,weekend,89
23062024,20,31,weekend,89
23062024,19,35,weekend,89
23062024,18,36,weekend,89
23062024,17,39,weekend,89
23062024,16,39,weekend,89
23062024,15,42,weekend,89
23062024,14,48,weekend,89
23062024,13,48,weekend,89
23062024,12,51,weekend,89
23062024,11,51,weekend,89
23062024,10,54,weekend,89
23062024,9,55,weekend,89
23062024,8,55,weekend,89
23062024,7,59,weekend,89
23062024,6,68,weekend,89
23062024,5,70,weekend,89
23062024,4,83,weekend,89
23062024,3,83,weekend,89
23062024,2,83,weekend,89
23062024,1,85,weekend,89
23062024,0,89,weekend,89
23062025,30,29,weekday,78
23062025,29,31,weekday,78
23062025,28,34,weekday,78
23062025,27,38,weekday,78
23062025,26,38,weekday,78
23062025,25,42,weekday,78
23062025,24,42,weekday,78
23062025,23,43,weekday,78
23062025,22,47,weekday,78
23062025,21,47,weekday,78
23062025,20,48,weekday,78
23062025,19,48,weekday,78
23062025,18,58,weekday,78
23062025,17,58,weekday,78
23062025,16,58,weekday,78
23062025,15,62,weekday,78
23062025,14,62,weekday,78
23062025,13,62,weekday,78
23062025,12,62,weekday,78
23062025,11,64,weekday,78
23062025,10,64,weekday,78
23062025,9,64,weekday,78
23062025,8,73,weekday,78
23062025,7,73,weekday,78
23062025,6,77,weekday,78
23062025,5,77,weekday,78
23062025,4,77,weekday,78
23062025,3,78,weekday,78
23062025,2,78,weekday,78
23062025,1,78,weekday,78
23062025,0,78,weekday,78
23072024,30,31,weekday,71
23072024,29,32,weekday,71
23072024,28,32,weekday,71
23072024,27,33,weekday,71
23072024,26,33,weekday,71
23072024,25,35,weekday,71
23072024,24,35,weekday,71
23072024,23,36,weekday,71
23072024,22,40,weekday,71
23072024,21,44,weekday,71
23072024,20,45,weekday,71
23072024,19,45,weekday,71
23072024,18,47,weekday,71
23072024,17,47,weekday,71
23072024,16,47,weekday,71
23072024,15,47,weekday,71
23072024,14,53,weekday,71
23072024,13,54,weekday,71
23072024,12,56,weekday,71
23072024,11,57,weekday,71
23072024,10,59,weekday,71
23072024,9,60,weekday,71
23072024,8,60,weekday,71
23072024,7,60,weekday,71
23072024,6,60,weekday,71
23072024,5,70,weekday,71
23072024,4,70,weekday,71
23072024,3,71,weekday,71
23072024,2,71,weekday,71
23072024,1,71,weekday,71
23072024,0,71,weekday,71
23072025,30,24,weekday,66
23072025,29,27,weekday,66
23072025,28,29,weekday,66
23072025,27,30,weekday,66
23072025,26,30,weekday,66
23072025,25,34,weekday,66
23072025,24,38,weekday,66
23072025,23,38,weekday,66
23072025,22,39,weekday,66
23072025,21,39,weekday,66
23072025,20,42,weekday,66
23072025,19,44,weekday,66
23072025,18,47,weekday,66
23072025,17,47,weekday,66
23072025,16,47,weekday,66
23072025,15,50,weekday,66
23072025,14,50,weekday,66
23072025,13,50,weekday,66
23072025,12,59,weekday,66
23072025,11,59,weekday,66
23072025,10,59,weekday,66
23072025,9,59,weekday,66
23072025,8,65,weekday,66
23072025,7,65,weekday,66
23072025,6,65,weekday,66
23072025,5,65,weekday,66
23072025,4,65,weekday,66
23072025,3,66,weekday,66
23072025,2,66,weekday,66
23072025,1,66,weekday,66
23072025,0,66,weekday,66
23082024,30,22,weekend,89
23082024,29,25,weekend,89
23082024,28,25,weekend,89
23082024,27,27,weekend,89
23082024,26,27,weekend,89
23082024,25,27,weekend,89
23082024,24,27,weekend,89
23082024,23,32,weekend,89
23082024,22,32,weekend,89
23082024,21,32,weekend,89
23082024,20,36,weekend,89
23082024,19,36,weekend,89
23082024,18,36,weekend,89
23082024,17,38,weekend,89
23082024,16,38,weekend,89
23082024,15,45,weekend,89
23082024,14,45,weekend,89
23082024,13,45,weekend,89
23082024,12,46,weekend,89
23082024,11,50,weekend,89
23082024,10,52,weekend,89
23082024,9,54,weekend,89
23082024,8,58,weekend,89
23082024,7,66,weekend,89
23082024,6,66,weekend,89
23082024,5,66,weekend,89
23082024,4,67,weekend,89
23082024,3,69,weekend,89
23082024,2,86,weekend,89
23082024,1,89,weekend,89
23082024,0,89,weekend,89
23082025,30,21,weekend,80
23082025,29,23,weekend,80
23082025,28,23,weekend,80
23082025,27,24,weekend,80
23082025,26,26,weekend,80
23082025,25,26,weekend,80
23082025,24,26,weekend,80
23082025,23,26,weekend,80
23082025,22,28,weekend,80
23082025,21,28,weekend,80
23082025,20,28,weekend,80
23082025,19,28,weekend,80
23082025,18,34,weekend,80
23082025,17,34,weekend,80
23082025,16,36,weekend,80
23082025,15,36,weekend,80
23082025,14,39,weekend,80
23082025,13,40,weekend,80
23082025,12,40,weekend,80
23082025,11,43,weekend,80
23082025,10,52,weekend,80
23082025,9,53,weekend,80
23082025,8,53,weekend,80
23082025,7,58,weekend,80
23082025,6,58,weekend,80
23082025,5,63,weekend,80
23082025,4,74,weekend,80
23082025,3,74,weekend,80
23082025,2,78,weekend,80
23082025,1,80,weekend,80
23082025,0,80,weekend,80
23092024,30,29,weekday,80
23092024,29,30,weekday,80
23092024,28,34,weekday,80
23092024,27,35,weekday,80
23092024,26,38,weekday,80
23092024,25,38,weekday,80
23092024,24,43,weekday,80
23092024,23,45,weekday,80
23092024,22,45,weekday,80
23092024,21,45,weekday,80
23092024,20,49,weekday,80
23092024,19,49,weekday,80
23092024,18,55,weekday,80
23092024,17,58,weekday,80
23092024,16,58,weekday,80
23092024,15,60,weekday,80
23092024,14,60,weekday,80
23092024,13,62,weekday,80
23092024,12,62,weekday,80
23092024,11,62,weekday,80
23092024,10,62,weekday,80
23092024,9,70,weekday,80
23092024,8,77,weekday,80
23092024,7,77,weekday,80
23092024,6,77,weekday,80
23092024,5,79,weekday,80
23092024,4,79,weekday,80
23092024,3,79,weekday,80
23092024,2,79,weekday,80
23092024,1,80,weekday,80
23092024,0,80,weekday,80
23092025,30,30,weekday,70
23092025,29,31,weekday,70
23092025,28,31,weekday,70
23092025,27,31,weekday,70
23092025,26,38,weekday,70
23092025,25,38,weekday,70
23092025,24,40,weekday,70
23092025,23,40,weekday,70
23092025,22,40,weekday,70
23092025,21,40,weekday,70
23092025,20,41,weekday,70
23092025,19,42,weekday,70
23092025,18,43,weekday,70
23092025,17,51,weekday,70
23092025,16,51,weekday,70
23092025,15,56,weekday,70
23092025,14,56,weekday,70
23092025,13,56,weekday,70
23092025,12,58,weekday,70
23092025,11,58,weekday,70
23092025,10,58,weekday,70
23092025,9,62,weekday,70
23092025,8,62,weekday,70
23092025,7,62,weekday,70
23092025,6,63,weekday,70
23092025,5,63,weekday,70
23092025,4,69,weekday,70
23092025,3,69,weekday,70
23092025,2,69,weekday,70
23092025,1,70,weekday,70
23092025,0,70,weekday,70
23102024,30,27,weekday,74
23102024,29,33,weekday,74
23102024,28,34,weekday,74
23102024,27,34,weekday,74
23102024,26,35,weekday,74
23102024,25,39,weekday,74
23102024,24,39,weekday,74
23102024,23,39,weekday,74
23102024,22,44,weekday,74
23102024,21,45,weekday,74
23102024,20,45,weekday,74
23102024,19,45,weekday,74
23102024,18,45,weekday,74
23102024,17,53,weekday,74
23102024,16,53,weekday,74
23102024,15,61,weekday,74
23102024,14,61,weekday,74
23102024,13,61,weekday,74
23102024,12,61,weekday,74
23102024,11,65,weekday,74
23102024,10,65,weekday,74
23102024,9,65,weekday,74
23102024,8,66,weekday,74
23102024,7,69,weekday,74
23102024,6,72,weekday,74
23102024,5,72,weekday,74
23102024,4,72,weekday,74
23102024,3,73,weekday,74
23102024,2,73,weekday,74
23102024,1,74,weekday,74
23102024,0,74,weekday,74
23102025,30,31,weekday,80
23102025,29,33,weekday,80
23102025,28,38,weekday,80
23102025,27,45,weekday,80
23102025,26,45,weekday,80
23102025,25,45,weekday,80
23102025,24,45,weekday,80
23102025,23,46,weekday,80
23102025,22,48,weekday,80
23102025,21,54,weekday,80
23102025,20,54,weekday,80
23102025,19,54,weekday,80
23102025,18,54,weekday,80
23102025,17,57,weekday,80
23102025,16,57,weekday,80
23102025,15,63,weekday,80
23102025,14,63,weekday,80
23102025,13,65,weekday,80
23102025,12,65,weekday,80
23102025,11,68,weekday,80
23102025,10,73,weekday,80
23102025,9,73,weekday,80
23102025,8,73,weekday,80
23102025,7,79,weekday,80
23102025,6,79,weekday,80
23102025,5,79,weekday,80
23102025,4,79,weekday,80
23102025,3,79,weekday,80
23102025,2,79,weekday,80
23102025,1,80,weekday,80
23102025,0,80,weekday,80
23112024,30,21,weekend,80
23112024,29,22,weekend,80
23112024,28,22,weekend,80
23112024,27,22,weekend,80
23112024,26,24,weekend,80
23112024,25,25,weekend,80
23112024,24,25,weekend,80
23112024,23,25,weekend,80
23112024,22,26,weekend,80
23112024,21,27,weekend,80
23112024,20,27,weekend,80
23112024,19,32,weekend,80
23112024,18,32,weekend,80
23112024,17,34,weekend,80
23112024,16,34,weekend,80
23112024,15,37,weekend,80
23112024,14,40,weekend,80
23112024,13,40,weekend,80
23112024,12,43,weekend,80
23112024,11,46,weekend,80
23112024,10,50,weekend,80
23112024,9,54,weekend,80
23112024,8,54,weekend,80
23112024,7,56,weekend,80
23112024,6,59,weekend,80
23112024,5,62,weekend,80
23112024,4,62,weekend,80
23112024,3,68,weekend,80
23112024,2,78,weekend,80
23112024,1,79,weekend,80
23112024,0,80,weekend,80
23112025,30,20,weekend,84
23112025,29,21,weekend,84
23112025,28,24,weekend,84
23112025,27,25,weekend,84
23112025,26,25,weekend,84
23112025,25,27,weekend,84
23112025,24,27,weekend,84
23112025,23,28,weekend,84
23112025,22,30,weekend,84
23112025,21,30,weekend,84
23112025,20,30,weekend,84
23112025,19,30,weekend,84
23112025,18,35,weekend,84
23112025,17,39,weekend,84
23112025,16,39,weekend,84
23112025,15,39,weekend,84
23112025,14,40,weekend,84
23112025,13,41,weekend,84
23112025,12,41,weekend,84
23112025,11,48,weekend,84
23112025,10,50,weekend,84
23112025,9,52,weekend,84
23112025,8,60,weekend,84
23112025,7,62,weekend,84
23112025,6,62,weekend,84
23112025,5,66,weekend,84
23112025,4,66,weekend,84
23112025,3,73,weekend,84
23112025,2,73,weekend,84
23112025,1,80,weekend,84
23112025,0,84,weekend,84
23122024,30,30,weekday,72
23122024,29,33,weekday,72
23122024,28,33,weekday,72
23122024,27,33,weekday,72
23122024,26,37,weekday,72
23122024,25,42,weekday,72
23122024,24,42,weekday,72
23122024,23,42,weekday,72
23122024,22,43,weekday,72
23122024,21,47,weekday,72
23122024,20,47,weekday,72
23122024,19,47,weekday,72
23122024,18,53,weekday,72
23122024,17,53,weekday,72
23122024,16,53,weekday,72
23122024,15,53,weekday,72
23122024,14,57,weekday,72
23122024,13,57,weekday,72
23122024,12,58,weekday,72
23122024,11,60,weekday,72
23122024,10,60,weekday,72
23122024,9,66,weekday,72
23122024,8,66,weekday,72
23122024,7,67,weekday,72
23122024,6,67,weekday,72
23122024,5,67,weekday,72
23122024,4,69,weekday,72
23122024,3,71,weekday,72
23122024,2,72,weekday,72
23122024,1,72,weekday,72
23122024,0,72,weekday,72
23122025,30,32,weekday,74
23122025,29,34,weekday,74
23122025,28,34,weekday,74
23122025,27,36,weekday,74
23122025,26,36,weekday,74
23122025,25,36,weekday,74
23122025,24,41,weekday,74
23122025,23,44,weekday,74
23122025,22,44,weekday,74
23122025,21,44,weekday,74
23122025,20,45,weekday,74
23122025,19,49,weekday,74
23122025,18,53,weekday,74
23122025,17,53,weekday,74
23122025,16,53,weekday,74
23122025,15,55,weekday,74
23122025,14,60,weekday,74
23122025,13,60,weekday,74
23122025,12,64,weekday,74
23122025,11,64,weekday,74
23122025,10,64,weekday,74
23122025,9,67,weekday,74
23122025,8,67,weekday,74
23122025,7,67,weekday,74
23122025,6,67,weekday,74
23122025,5,67,weekday,74
23122025,4,73,weekday,74
23122025,3,74,weekday,74
23122025,2,74,weekday,74
23122025,1,74,weekday,74
23122025,0,74,weekday,74
24012024,30,30,weekday,70
24012024,29,32,weekday,70
24012024,28,32,weekday,70
24012024,27,35,weekday,70
24012024,26,36,weekday,70
24012024,25,36,weekday,70
24012024,24,36,weekday,70
24012024,23,36,weekday,70
24012024,22,36,weekday,70
24012024,21,39,weekday,70
24012024,20,41,weekday,70
24012024,19,44,weekday,70
24012024,18,48,weekday,70
24012024,17,48,weekday,70
24012024,16,56,weekday,70
24012024,15,56,weekday,70
24012024,14,56,weekday,70
24012024,13,56,weekday,70
24012024,12,56,weekday,70
24012024,11,58,weekday,70
24012024,10,59,weekday,70
24012024,9,63,weekday,70
24012024,8,63,weekday,70
24012024,7,65,weekday,70
24012024,6,65,weekday,70
24012024,5,65,weekday,70
24012024,4,65,weekday,70
24012024,3,66,weekday,70
24012024,2,66,weekday,70
24012024,1,70,weekday,70
24012024,0,70,weekday,70
24012025,30,20,weekend,81
24012025,29,21,weekend,81
24012025,28,24,weekend,81
24012025,27,24,weekend,81
24012025,26,27,weekend,81
24012025,25,27,weekend,81
24012025,24,27,weekend,81
24012025,23,27,weekend,81
24012025,22,28,weekend,81
24012025,21,28,weekend,81
24012025,20,30,weekend,81
24012025,19,32,weekend,81
24012025,18,32,weekend,81
24012025,17,37,weekend,81
24012025,16,37,weekend,81
24012025,15,37,weekend,81
24012025,14,44,weekend,81
24012025,13,44,weekend,81
24012025,12,46,weekend,81
24012025,11,49,weekend,81
24012025,10,49,weekend,81
24012025,9,49,weekend,81
24012025,8,54,weekend,81
24012025,7,60,weekend,81
24012025,6,67,weekend,81
24012025,5,67,weekend,81
24012025,4,70,weekend,81
24012025,3,79,weekend,81
24012025,2,79,weekend,81
24012025,1,79,weekend,81
24012025,0,81,weekend,81
24022024,30,20,weekend,87
24022024,29,23,weekend,87
24022024,28,25,weekend,87
24022024,27,26,weekend,87
24022024,26,26,weekend,87
24022024,25,26,weekend,87
24022024,24,26,weekend,87
24022024,23,27,weekend,87
24022024,22,29,weekend,87
24022024,21,31,weekend,87
24022024,20,34,weekend,87
24022024,19,34,weekend,87
24022024,18,36,weekend,87
24022024,17,36,weekend,87
24022024,16,38,weekend,87
24022024,15,41,weekend,87
24022024,14,41,weekend,87
24022024,13,43,weekend,87
24022024,12,46,weekend,87
24022024,11,52,weekend,87
24022024,10,52,weekend,87
24022024,9,56,weekend,87
24022024,8,57,weekend,87
24022024,7,64,weekend,87
24022024,6,65,weekend,87
24022024,5,68,weekend,87
24022024,4,69,weekend,87
24022024,3,74,weekend,87
24022024,2,86,weekend,87
24022024,1,87,weekend,87
24022024,0,87,weekend,87
24022025,30,27,weekday,66
24022025,29,29,weekday,66
24022025,28,29,weekday,66
24022025,27,29,weekday,66
24022025,26,34,weekday,66
24022025,25,34,weekday,66
24022025,24,35,weekday,66
24022025,23,35,weekday,66
24022025,22,39,weekday,66
24022025,21,42,weekday,66
24022025,20,42,weekday,66
24022025,19,46,weekday,66
24022025,18,46,weekday,66
24022025,17,49,weekday,66
24022025,16,49,weekday,66
24022025,15,49,weekday,66
24022025,14,50,weekday,66
24022025,13,50,weekday,66
24022025,12,50,weekday,66
24022025,11,51,weekday,66
24022025,10,55,weekday,66
24022025,9,55,weekday,66
24022025,8,57,weekday,66
24022025,7,57,weekday,66
24022025,6,60,weekday,66
24022025,5,62,weekday,66
24022025,4,64,weekday,66
24022025,3,66,weekday,66
24022025,2,66,weekday,66
24022025,1,66,weekday,66
24022025,0,66,weekday,66
24032024,30,20,weekend,81
24032024,29,21,weekend,81
24032024,28,26,weekend,81
24032024,27,26,weekend,81
24032024,26,26,weekend,81
24032024,25,26,weekend,81
24032024,24,27,weekend,81
24032024,23,28,weekend,81
24032024,22,28,weekend,81
24032024,21,28,weekend,81
24032024,20,29,weekend,81
24032024,19,30,weekend,81
24032024,18,32,weekend,81
24032024,17,34,weekend,81
24032024,16,34,weekend,81
24032024,15,39,weekend,81
24032024,14,47,weekend,81
24032024,13,47,weekend,81
24032024,12,47,weekend,81
24032024,11,49,weekend,81
24032024,10,49,weekend,81
24032024,9,55,weekend,81
24032024,8,55,weekend,81
24032024,7,57,weekend,81
24032024,6,60,weekend,81
24032024,5,60,weekend,81
24032024,4,60,weekend,81
24032024,3,62,weekend,81
24032024,2,72,weekend,81
24032024,1,74,weekend,81
24032024,0,81,weekend,81
24032025,30,27,weekday,69
24032025,29,29,weekday,69
24032025,28,32,weekday,69
24032025,27,36,weekday,69
24032025,26,36,weekday,69
24032025,25,36,weekday,69
24032025,24,39,weekday,69
24032025,23,39,weekday,69
24032025,22,39,weekday,69
24032025,21,40,weekday,69
24032025,20,45,weekday,69
24032025,19,51,weekday,69
24032025,18,51,weekday,69
24032025,17,51,weekday,69
24032025,16,51,weekday,69
24032025,15,51,weekday,69
24032025,14,51,weekday,69
24032025,13,54,weekday,69
24032025,12,54,weekday,69
24032025,11,62,weekday,69
24032025,10,62,weekday,69
24032025,9,62,weekday,69
24032025,8,68,weekday,69
24032025,7,68,weekday,69
24032025,6,68,weekday,69
24032025,5,68,weekday,69
24032025,4,68,weekday,69
24032025,3,68,weekday,69
24032025,2,69,weekday,69
24032025,1,69,weekday,69
24032025,0,69,weekday,69
24042024,30,29,weekday,71
24042024,29,33,weekday,71
24042024,28,33,weekday,71
24042024,27,36,weekday,71
24042024,26,36,weekday,71
24042024,25,37,weekday,71
24042024,24,39,weekday,71
24042024,23,40,weekday,71
24042024,22,45,weekday,71
24042024,21,45,weekday,71
24042024,20,45,weekday,71
24042024,19,46,weekday,71
24042024,18,48,weekday,71
24042024,17,48,weekday,71
24042024,16,52,weekday,71
24042024,15,55,weekday,71
24042024,14,55,weekday,71
24042024,13,57,weekday,71
24042024,12,61,weekday,71
24042024,11,61,weekday,71
24042024,10,61,weekday,71
24042024,9,61,weekday,71
24042024,8,61,weekday,71
24042024,7,64,weekday,71
24042024,6,67,weekday,71
24042024,5,68,weekday,71
24042024,4,70,weekday,71
24042024,3,71,weekday,71
24042024,2,71,weekday,71
24042024,1,71,weekday,71
24042024,0,71,weekday,71
24042025,30,31,weekday,75
24042025,29,34,weekday,75
24042025,28,38,weekday,75
24042025,27,38,weekday,75
24042025,26,38,weekday,75
24042025,25,40,weekday,75
24042025,24,40,weekday,75
24042025,23,42,weekday,75
24042025,22,47,weekday,75
24042025,21,47,weekday,75
24042025,20,49,weekday,75
24042025,19,49,weekday,75
24042025,18,49,weekday,75
24042025,17,52,weekday,75
24042025,16,53,weekday,75
24042025,15,53,weekday,75
24042025,14,55,weekday,75
24042025,13,55,weekday,75
24042025,12,55,weekday,75
24042025,11,59,weekday,75
24042025,10,60,weekday,75
24042025,9,67,weekday,75
24042025,8,68,weekday,75
24042025,7,68,weekday,75
24042025,6,68,weekday,75
24042025,5,74,weekday,75
24042025,4,74,weekday,75
24042025,3,75,weekday,75
24042025,2,75,weekday,75
24042025,1,75,weekday,75
24042025,0,75,weekday,75
24052024,30,21,weekend,80
24052024,29,24,weekend,80
24052024,28,24,weekend,80
24052024,27,24,weekend,80
24052024,26,27,weekend,80
24052024,25,27,weekend,80
24052024,24,27,weekend,80
24052024,23,27,weekend,80
24052024,22,28,weekend,80
24052024,21,28,weekend,80
24052024,20,29,weekend,80
24052024,19,31,weekend,80
24052024,18,31,weekend,80
24052024,17,33,weekend,80
24052024,16,37,weekend,80
24052024,15,39,weekend,80
24052024,14,39,weekend,80
24052024,13,39,weekend,80
24052024,12,40,weekend,80
24052024,11,44,weekend,80
24052024,10,48,weekend,80
24052024,9,56,weekend,80
24052024,8,56,weekend,80
24052024,7,65,weekend,80
24052024,6,65,weekend,80
24052024,5,65,weekend,80
24052024,4,66,weekend,80
24052024,3,71,weekend,80
24052024,2,76,weekend,80
24052024,1,80,weekend,80
24052024,0,80,weekend,80
24052025,30,22,weekend,85
24052025,29,24,weekend,85
24052025,28,24,weekend,85
24052025,27,26,weekend,85
24052025,26,26,weekend,85
24052025,25,28,weekend,85
24052025,24,28,weekend,85
24052025,23,28,weekend,85
24052025,22,28,weekend,85
24052025,21,30,weekend,85
24052025,20,30,weekend,85
24052025,19,33,weekend,85
24052025,18,34,weekend,85
24052025,17,38,weekend,85
24052025,16,38,weekend,85
24052025,15,43,weekend,85
24052025,14,43,weekend,85
24052025,13,48,weekend,85
24052025,12,48,weekend,85
24052025,11,52,weekend,85
24052025,10,55,weekend,85
24052025,9,56,weekend,85
24052025,8,56,weekend,85
24052025,7,60,weekend,85
24052025,6,62,weekend,85
24052025,5,65,weekend,85
24052025,4,68,weekend,85
24052025,3,77,weekend,85
24052025,2,77,weekend,85
24052025,1,84,weekend,85
24052025,0,85,weekend,85
24062024,30,29,weekday,71
24062024,29,30,weekday,71
24062024,28,31,weekday,71
24062024,27,31,weekday,71
24062024,26,31,weekday,71
24062024,25,34,weekday,71
24062024,24,38,weekday,71
24062024,23,39,weekday,71
24062024,22,39,weekday,71
24062024,21,44,weekday,71
24062024,20,48,weekday,71
24062024,19,48,weekday,71
24062024,18,48,weekday,71
24062024,17,50,weekday,71
24062024,16,50,weekday,71
24062024,15,58,weekday,71
24062024,14,58,weekday,71
24062024,13,58,weekday,71
24062024,12,58,weekday,71
24062024,11,58,weekday,71
24062024,10,58,weekday,71
24062024,9,62,weekday,71
24062024,8,64,weekday,71
24062024,7,64,weekday,71
24062024,6,65,weekday,71
24062024,5,66,weekday,71
24062024,4,68,weekday,71
24062024,3,68,weekday,71
24062024,2,71,weekday,71
24062024,1,71,weekday,71
